user_id,user_segment_id,user_segment
388139,138,APR25 Register (Insider Campaign)
386406,138,APR25 Register (Insider Campaign)
389057,138,APR25 Register (Insider Campaign)
390402,138,APR25 Register (Insider Campaign)
385855,138,APR25 Register (Insider Campaign)
385569,138,APR25 Register (Insider Campaign)
390986,138,APR25 Register (Insider Campaign)
385071,138,APR25 Register (Insider Campaign)
392383,138,APR25 Register (Insider Campaign)
392788,138,APR25 Register (Insider Campaign)
388042,138,APR25 Register (Insider Campaign)
388088,138,APR25 Register (Insider Campaign)
386257,138,APR25 Register (Insider Campaign)
389091,138,APR25 Register (Insider Campaign)
388971,138,APR25 Register (Insider Campaign)
386664,138,APR25 Register (Insider Campaign)
392074,138,APR25 Register (Insider Campaign)
393006,138,APR25 Register (Insider Campaign)
392776,138,APR25 Register (Insider Campaign)
385016,138,APR25 Register (Insider Campaign)
392546,138,APR25 Register (Insider Campaign)
384407,138,APR25 Register (Insider Campaign)
391074,138,APR25 Register (Insider Campaign)
390316,138,APR25 Register (Insider Campaign)
386737,138,APR25 Register (Insider Campaign)
393073,138,APR25 Register (Insider Campaign)
384362,138,APR25 Register (Insider Campaign)
390854,138,APR25 Register (Insider Campaign)
389575,138,APR25 Register (Insider Campaign)
391849,138,APR25 Register (Insider Campaign)
386206,138,APR25 Register (Insider Campaign)
389878,138,APR25 Register (Insider Campaign)
385626,138,APR25 Register (Insider Campaign)
389187,138,APR25 Register (Insider Campaign)
387323,138,APR25 Register (Insider Campaign)
390553,138,APR25 Register (Insider Campaign)
385269,138,APR25 Register (Insider Campaign)
384770,138,APR25 Register (Insider Campaign)
387399,138,APR25 Register (Insider Campaign)
389278,138,APR25 Register (Insider Campaign)
392423,138,APR25 Register (Insider Campaign)
390955,138,APR25 Register (Insider Campaign)
392665,138,APR25 Register (Insider Campaign)
387555,138,APR25 Register (Insider Campaign)
387532,138,APR25 Register (Insider Campaign)
388911,138,APR25 Register (Insider Campaign)
386751,138,APR25 Register (Insider Campaign)
392507,138,APR25 Register (Insider Campaign)
392211,138,APR25 Register (Insider Campaign)
385095,138,APR25 Register (Insider Campaign)
391369,138,APR25 Register (Insider Campaign)
388050,138,APR25 Register (Insider Campaign)
386805,138,APR25 Register (Insider Campaign)
388641,138,APR25 Register (Insider Campaign)
385201,138,APR25 Register (Insider Campaign)
389229,138,APR25 Register (Insider Campaign)
386841,138,APR25 Register (Insider Campaign)
389565,138,APR25 Register (Insider Campaign)
384438,138,APR25 Register (Insider Campaign)
392729,138,APR25 Register (Insider Campaign)
389670,138,APR25 Register (Insider Campaign)
389675,138,APR25 Register (Insider Campaign)
391050,138,APR25 Register (Insider Campaign)
388794,138,APR25 Register (Insider Campaign)
386373,138,APR25 Register (Insider Campaign)
384414,138,APR25 Register (Insider Campaign)
386075,138,APR25 Register (Insider Campaign)
385137,138,APR25 Register (Insider Campaign)
389140,138,APR25 Register (Insider Campaign)
387360,138,APR25 Register (Insider Campaign)
387030,138,APR25 Register (Insider Campaign)
387730,138,APR25 Register (Insider Campaign)
384516,138,APR25 Register (Insider Campaign)
384397,138,APR25 Register (Insider Campaign)
391104,138,APR25 Register (Insider Campaign)
388615,138,APR25 Register (Insider Campaign)
389329,138,APR25 Register (Insider Campaign)
385361,138,APR25 Register (Insider Campaign)
387908,138,APR25 Register (Insider Campaign)
386520,138,APR25 Register (Insider Campaign)
390967,138,APR25 Register (Insider Campaign)
392892,138,APR25 Register (Insider Campaign)
384895,138,APR25 Register (Insider Campaign)
388295,138,APR25 Register (Insider Campaign)
389699,138,APR25 Register (Insider Campaign)
389188,138,APR25 Register (Insider Campaign)
388608,138,APR25 Register (Insider Campaign)
389309,138,APR25 Register (Insider Campaign)
385746,138,APR25 Register (Insider Campaign)
389328,138,APR25 Register (Insider Campaign)
384556,138,APR25 Register (Insider Campaign)
387949,138,APR25 Register (Insider Campaign)
390571,138,APR25 Register (Insider Campaign)
391357,138,APR25 Register (Insider Campaign)
385327,138,APR25 Register (Insider Campaign)
384500,138,APR25 Register (Insider Campaign)
389026,138,APR25 Register (Insider Campaign)
388750,138,APR25 Register (Insider Campaign)
386943,138,APR25 Register (Insider Campaign)
389600,138,APR25 Register (Insider Campaign)
391419,138,APR25 Register (Insider Campaign)
386758,138,APR25 Register (Insider Campaign)
386620,138,APR25 Register (Insider Campaign)
387005,138,APR25 Register (Insider Campaign)
391216,138,APR25 Register (Insider Campaign)
391699,138,APR25 Register (Insider Campaign)
384976,138,APR25 Register (Insider Campaign)
385098,138,APR25 Register (Insider Campaign)
390609,138,APR25 Register (Insider Campaign)
385332,138,APR25 Register (Insider Campaign)
387185,138,APR25 Register (Insider Campaign)
388708,138,APR25 Register (Insider Campaign)
392458,138,APR25 Register (Insider Campaign)
388074,138,APR25 Register (Insider Campaign)
391326,138,APR25 Register (Insider Campaign)
389552,138,APR25 Register (Insider Campaign)
390244,138,APR25 Register (Insider Campaign)
385224,138,APR25 Register (Insider Campaign)
385436,138,APR25 Register (Insider Campaign)
388802,138,APR25 Register (Insider Campaign)
392378,138,APR25 Register (Insider Campaign)
386111,138,APR25 Register (Insider Campaign)
385664,138,APR25 Register (Insider Campaign)
391226,138,APR25 Register (Insider Campaign)
387911,138,APR25 Register (Insider Campaign)
385439,138,APR25 Register (Insider Campaign)
384175,138,APR25 Register (Insider Campaign)
388036,138,APR25 Register (Insider Campaign)
385914,138,APR25 Register (Insider Campaign)
387858,138,APR25 Register (Insider Campaign)
392880,138,APR25 Register (Insider Campaign)
386587,138,APR25 Register (Insider Campaign)
389103,138,APR25 Register (Insider Campaign)
391826,138,APR25 Register (Insider Campaign)
392658,138,APR25 Register (Insider Campaign)
388201,138,APR25 Register (Insider Campaign)
390075,138,APR25 Register (Insider Campaign)
387168,138,APR25 Register (Insider Campaign)
386109,138,APR25 Register (Insider Campaign)
386327,138,APR25 Register (Insider Campaign)
389551,138,APR25 Register (Insider Campaign)
392655,138,APR25 Register (Insider Campaign)
385139,138,APR25 Register (Insider Campaign)
389099,138,APR25 Register (Insider Campaign)
385163,138,APR25 Register (Insider Campaign)
386527,138,APR25 Register (Insider Campaign)
388810,138,APR25 Register (Insider Campaign)
389087,138,APR25 Register (Insider Campaign)
388480,138,APR25 Register (Insider Campaign)
388467,138,APR25 Register (Insider Campaign)
388690,138,APR25 Register (Insider Campaign)
387966,138,APR25 Register (Insider Campaign)
389371,138,APR25 Register (Insider Campaign)
389642,138,APR25 Register (Insider Campaign)
388947,138,APR25 Register (Insider Campaign)
388486,138,APR25 Register (Insider Campaign)
391364,138,APR25 Register (Insider Campaign)
388091,138,APR25 Register (Insider Campaign)
390958,138,APR25 Register (Insider Campaign)
391057,138,APR25 Register (Insider Campaign)
392685,138,APR25 Register (Insider Campaign)
391498,138,APR25 Register (Insider Campaign)
392929,138,APR25 Register (Insider Campaign)
385542,138,APR25 Register (Insider Campaign)
391569,138,APR25 Register (Insider Campaign)
391940,138,APR25 Register (Insider Campaign)
391333,138,APR25 Register (Insider Campaign)
388658,138,APR25 Register (Insider Campaign)
388799,138,APR25 Register (Insider Campaign)
389666,138,APR25 Register (Insider Campaign)
388718,138,APR25 Register (Insider Campaign)
388421,138,APR25 Register (Insider Campaign)
390855,138,APR25 Register (Insider Campaign)
390372,138,APR25 Register (Insider Campaign)
392117,138,APR25 Register (Insider Campaign)
385605,138,APR25 Register (Insider Campaign)
391428,138,APR25 Register (Insider Campaign)
392215,138,APR25 Register (Insider Campaign)
389635,138,APR25 Register (Insider Campaign)
391484,138,APR25 Register (Insider Campaign)
385232,138,APR25 Register (Insider Campaign)
386615,138,APR25 Register (Insider Campaign)
391118,138,APR25 Register (Insider Campaign)
391011,138,APR25 Register (Insider Campaign)
391315,138,APR25 Register (Insider Campaign)
390178,138,APR25 Register (Insider Campaign)
387703,138,APR25 Register (Insider Campaign)
387008,138,APR25 Register (Insider Campaign)
384228,138,APR25 Register (Insider Campaign)
388729,138,APR25 Register (Insider Campaign)
391278,138,APR25 Register (Insider Campaign)
384481,138,APR25 Register (Insider Campaign)
387284,138,APR25 Register (Insider Campaign)
388413,138,APR25 Register (Insider Campaign)
391959,138,APR25 Register (Insider Campaign)
385779,138,APR25 Register (Insider Campaign)
384728,138,APR25 Register (Insider Campaign)
386192,138,APR25 Register (Insider Campaign)
385895,138,APR25 Register (Insider Campaign)
386381,138,APR25 Register (Insider Campaign)
388172,138,APR25 Register (Insider Campaign)
387686,138,APR25 Register (Insider Campaign)
392527,138,APR25 Register (Insider Campaign)
389174,138,APR25 Register (Insider Campaign)
387392,138,APR25 Register (Insider Campaign)
384199,138,APR25 Register (Insider Campaign)
387438,138,APR25 Register (Insider Campaign)
386596,138,APR25 Register (Insider Campaign)
388514,138,APR25 Register (Insider Campaign)
388582,138,APR25 Register (Insider Campaign)
389444,138,APR25 Register (Insider Campaign)
393051,138,APR25 Register (Insider Campaign)
390241,138,APR25 Register (Insider Campaign)
386647,138,APR25 Register (Insider Campaign)
392345,138,APR25 Register (Insider Campaign)
385836,138,APR25 Register (Insider Campaign)
389306,138,APR25 Register (Insider Campaign)
387784,138,APR25 Register (Insider Campaign)
387405,138,APR25 Register (Insider Campaign)
388766,138,APR25 Register (Insider Campaign)
388241,138,APR25 Register (Insider Campaign)
386144,138,APR25 Register (Insider Campaign)
387862,138,APR25 Register (Insider Campaign)
393048,138,APR25 Register (Insider Campaign)
386167,138,APR25 Register (Insider Campaign)
391724,138,APR25 Register (Insider Campaign)
386610,138,APR25 Register (Insider Campaign)
391201,138,APR25 Register (Insider Campaign)
390157,138,APR25 Register (Insider Campaign)
391042,138,APR25 Register (Insider Campaign)
392082,138,APR25 Register (Insider Campaign)
387269,138,APR25 Register (Insider Campaign)
391592,138,APR25 Register (Insider Campaign)
390014,138,APR25 Register (Insider Campaign)
390840,138,APR25 Register (Insider Campaign)
387413,138,APR25 Register (Insider Campaign)
386338,138,APR25 Register (Insider Campaign)
392557,138,APR25 Register (Insider Campaign)
384879,138,APR25 Register (Insider Campaign)
392989,138,APR25 Register (Insider Campaign)
387300,138,APR25 Register (Insider Campaign)
389428,138,APR25 Register (Insider Campaign)
384105,138,APR25 Register (Insider Campaign)
390976,138,APR25 Register (Insider Campaign)
385588,138,APR25 Register (Insider Campaign)
392728,138,APR25 Register (Insider Campaign)
390561,138,APR25 Register (Insider Campaign)
392754,138,APR25 Register (Insider Campaign)
390676,138,APR25 Register (Insider Campaign)
388309,138,APR25 Register (Insider Campaign)
391244,138,APR25 Register (Insider Campaign)
392189,138,APR25 Register (Insider Campaign)
385532,138,APR25 Register (Insider Campaign)
392379,138,APR25 Register (Insider Campaign)
390368,138,APR25 Register (Insider Campaign)
386880,138,APR25 Register (Insider Campaign)
391913,138,APR25 Register (Insider Campaign)
386171,138,APR25 Register (Insider Campaign)
389246,138,APR25 Register (Insider Campaign)
391486,138,APR25 Register (Insider Campaign)
390506,138,APR25 Register (Insider Campaign)
392039,138,APR25 Register (Insider Campaign)
387047,138,APR25 Register (Insider Campaign)
390043,138,APR25 Register (Insider Campaign)
390148,138,APR25 Register (Insider Campaign)
388426,138,APR25 Register (Insider Campaign)
385832,138,APR25 Register (Insider Campaign)
386444,138,APR25 Register (Insider Campaign)
387014,138,APR25 Register (Insider Campaign)
390572,138,APR25 Register (Insider Campaign)
386061,138,APR25 Register (Insider Campaign)
392783,138,APR25 Register (Insider Campaign)
391183,138,APR25 Register (Insider Campaign)
389313,138,APR25 Register (Insider Campaign)
386822,138,APR25 Register (Insider Campaign)
385506,138,APR25 Register (Insider Campaign)
389997,138,APR25 Register (Insider Campaign)
391055,138,APR25 Register (Insider Campaign)
388474,138,APR25 Register (Insider Campaign)
390780,138,APR25 Register (Insider Campaign)
389082,138,APR25 Register (Insider Campaign)
392920,138,APR25 Register (Insider Campaign)
392674,138,APR25 Register (Insider Campaign)
387612,138,APR25 Register (Insider Campaign)
385374,138,APR25 Register (Insider Campaign)
389452,138,APR25 Register (Insider Campaign)
385218,138,APR25 Register (Insider Campaign)
384302,138,APR25 Register (Insider Campaign)
388034,138,APR25 Register (Insider Campaign)
390134,138,APR25 Register (Insider Campaign)
386761,138,APR25 Register (Insider Campaign)
387753,138,APR25 Register (Insider Campaign)
384596,138,APR25 Register (Insider Campaign)
385546,138,APR25 Register (Insider Campaign)
386190,138,APR25 Register (Insider Campaign)
386804,138,APR25 Register (Insider Campaign)
387748,138,APR25 Register (Insider Campaign)
385315,138,APR25 Register (Insider Campaign)
392742,138,APR25 Register (Insider Campaign)
393024,138,APR25 Register (Insider Campaign)
389763,138,APR25 Register (Insider Campaign)
385573,138,APR25 Register (Insider Campaign)
392320,138,APR25 Register (Insider Campaign)
391001,138,APR25 Register (Insider Campaign)
388924,138,APR25 Register (Insider Campaign)
389226,138,APR25 Register (Insider Campaign)
388068,138,APR25 Register (Insider Campaign)
389212,138,APR25 Register (Insider Campaign)
386651,138,APR25 Register (Insider Campaign)
391414,138,APR25 Register (Insider Campaign)
387461,138,APR25 Register (Insider Campaign)
386441,138,APR25 Register (Insider Campaign)
385837,138,APR25 Register (Insider Campaign)
385142,138,APR25 Register (Insider Campaign)
391765,138,APR25 Register (Insider Campaign)
390058,138,APR25 Register (Insider Campaign)
387824,138,APR25 Register (Insider Campaign)
393055,138,APR25 Register (Insider Campaign)
392167,138,APR25 Register (Insider Campaign)
391294,138,APR25 Register (Insider Campaign)
387968,138,APR25 Register (Insider Campaign)
392730,138,APR25 Register (Insider Campaign)
386720,138,APR25 Register (Insider Campaign)
392599,138,APR25 Register (Insider Campaign)
392285,138,APR25 Register (Insider Campaign)
385617,138,APR25 Register (Insider Campaign)
386053,138,APR25 Register (Insider Campaign)
385786,138,APR25 Register (Insider Campaign)
390200,138,APR25 Register (Insider Campaign)
390684,138,APR25 Register (Insider Campaign)
387936,138,APR25 Register (Insider Campaign)
384774,138,APR25 Register (Insider Campaign)
384138,138,APR25 Register (Insider Campaign)
387019,138,APR25 Register (Insider Campaign)
393056,138,APR25 Register (Insider Campaign)
391187,138,APR25 Register (Insider Campaign)
392448,138,APR25 Register (Insider Campaign)
387584,138,APR25 Register (Insider Campaign)
391222,138,APR25 Register (Insider Campaign)
387818,138,APR25 Register (Insider Campaign)
387756,138,APR25 Register (Insider Campaign)
385651,138,APR25 Register (Insider Campaign)
389991,138,APR25 Register (Insider Campaign)
385894,138,APR25 Register (Insider Campaign)
386969,138,APR25 Register (Insider Campaign)
391280,138,APR25 Register (Insider Campaign)
392791,138,APR25 Register (Insider Campaign)
392321,138,APR25 Register (Insider Campaign)
384675,138,APR25 Register (Insider Campaign)
389853,138,APR25 Register (Insider Campaign)
391770,138,APR25 Register (Insider Campaign)
390989,138,APR25 Register (Insider Campaign)
388804,138,APR25 Register (Insider Campaign)
391295,138,APR25 Register (Insider Campaign)
390635,138,APR25 Register (Insider Campaign)
387912,138,APR25 Register (Insider Campaign)
389977,138,APR25 Register (Insider Campaign)
392403,138,APR25 Register (Insider Campaign)
392467,138,APR25 Register (Insider Campaign)
391345,138,APR25 Register (Insider Campaign)
391150,138,APR25 Register (Insider Campaign)
392275,138,APR25 Register (Insider Campaign)
388568,138,APR25 Register (Insider Campaign)
392737,138,APR25 Register (Insider Campaign)
389286,138,APR25 Register (Insider Campaign)
387721,138,APR25 Register (Insider Campaign)
385816,138,APR25 Register (Insider Campaign)
390440,138,APR25 Register (Insider Campaign)
385353,138,APR25 Register (Insider Campaign)
392951,138,APR25 Register (Insider Campaign)
392854,138,APR25 Register (Insider Campaign)
384322,138,APR25 Register (Insider Campaign)
391694,138,APR25 Register (Insider Campaign)
391692,138,APR25 Register (Insider Campaign)
384839,138,APR25 Register (Insider Campaign)
390956,138,APR25 Register (Insider Campaign)
385166,138,APR25 Register (Insider Campaign)
391447,138,APR25 Register (Insider Campaign)
387188,138,APR25 Register (Insider Campaign)
388123,138,APR25 Register (Insider Campaign)
386336,138,APR25 Register (Insider Campaign)
391377,138,APR25 Register (Insider Campaign)
387880,138,APR25 Register (Insider Campaign)
390827,138,APR25 Register (Insider Campaign)
385731,138,APR25 Register (Insider Campaign)
389693,138,APR25 Register (Insider Campaign)
390486,138,APR25 Register (Insider Campaign)
389500,138,APR25 Register (Insider Campaign)
384664,138,APR25 Register (Insider Campaign)
390727,138,APR25 Register (Insider Campaign)
389876,138,APR25 Register (Insider Campaign)
386548,138,APR25 Register (Insider Campaign)
389812,138,APR25 Register (Insider Campaign)
384598,138,APR25 Register (Insider Campaign)
384462,138,APR25 Register (Insider Campaign)
390720,138,APR25 Register (Insider Campaign)
389478,138,APR25 Register (Insider Campaign)
384389,138,APR25 Register (Insider Campaign)
387273,138,APR25 Register (Insider Campaign)
385416,138,APR25 Register (Insider Campaign)
391504,138,APR25 Register (Insider Campaign)
389541,138,APR25 Register (Insider Campaign)
386162,138,APR25 Register (Insider Campaign)
387607,138,APR25 Register (Insider Campaign)
386224,138,APR25 Register (Insider Campaign)
390456,138,APR25 Register (Insider Campaign)
387322,138,APR25 Register (Insider Campaign)
390853,138,APR25 Register (Insider Campaign)
389413,138,APR25 Register (Insider Campaign)
389661,138,APR25 Register (Insider Campaign)
384716,138,APR25 Register (Insider Campaign)
384864,138,APR25 Register (Insider Campaign)
386644,138,APR25 Register (Insider Campaign)
385725,138,APR25 Register (Insider Campaign)
385288,138,APR25 Register (Insider Campaign)
389540,138,APR25 Register (Insider Campaign)
388302,138,APR25 Register (Insider Campaign)
384495,138,APR25 Register (Insider Campaign)
390717,138,APR25 Register (Insider Campaign)
392441,138,APR25 Register (Insider Campaign)
387470,138,APR25 Register (Insider Campaign)
390093,138,APR25 Register (Insider Campaign)
384799,138,APR25 Register (Insider Campaign)
385674,138,APR25 Register (Insider Campaign)
391599,138,APR25 Register (Insider Campaign)
385412,138,APR25 Register (Insider Campaign)
392195,138,APR25 Register (Insider Campaign)
387007,138,APR25 Register (Insider Campaign)
390299,138,APR25 Register (Insider Campaign)
387151,138,APR25 Register (Insider Campaign)
384740,138,APR25 Register (Insider Campaign)
390163,138,APR25 Register (Insider Campaign)
391731,138,APR25 Register (Insider Campaign)
385719,138,APR25 Register (Insider Campaign)
387624,138,APR25 Register (Insider Campaign)
392937,138,APR25 Register (Insider Campaign)
385344,138,APR25 Register (Insider Campaign)
389805,138,APR25 Register (Insider Campaign)
387239,138,APR25 Register (Insider Campaign)
386260,138,APR25 Register (Insider Campaign)
391362,138,APR25 Register (Insider Campaign)
385440,138,APR25 Register (Insider Campaign)
387248,138,APR25 Register (Insider Campaign)
392506,138,APR25 Register (Insider Campaign)
385611,138,APR25 Register (Insider Campaign)
390606,138,APR25 Register (Insider Campaign)
387166,138,APR25 Register (Insider Campaign)
388586,138,APR25 Register (Insider Campaign)
387296,138,APR25 Register (Insider Campaign)
391657,138,APR25 Register (Insider Campaign)
391139,138,APR25 Register (Insider Campaign)
392277,138,APR25 Register (Insider Campaign)
385472,138,APR25 Register (Insider Campaign)
384348,138,APR25 Register (Insider Campaign)
384484,138,APR25 Register (Insider Campaign)
388655,138,APR25 Register (Insider Campaign)
390312,138,APR25 Register (Insider Campaign)
391163,138,APR25 Register (Insider Campaign)
384398,138,APR25 Register (Insider Campaign)
386702,138,APR25 Register (Insider Campaign)
391230,138,APR25 Register (Insider Campaign)
390786,138,APR25 Register (Insider Campaign)
392786,138,APR25 Register (Insider Campaign)
392258,138,APR25 Register (Insider Campaign)
388509,138,APR25 Register (Insider Campaign)
389673,138,APR25 Register (Insider Campaign)
391781,138,APR25 Register (Insider Campaign)
389298,138,APR25 Register (Insider Campaign)
388793,138,APR25 Register (Insider Campaign)
391986,138,APR25 Register (Insider Campaign)
389374,138,APR25 Register (Insider Campaign)
389599,138,APR25 Register (Insider Campaign)
387134,138,APR25 Register (Insider Campaign)
388983,138,APR25 Register (Insider Campaign)
392570,138,APR25 Register (Insider Campaign)
384359,138,APR25 Register (Insider Campaign)
384549,138,APR25 Register (Insider Campaign)
392661,138,APR25 Register (Insider Campaign)
390649,138,APR25 Register (Insider Campaign)
388715,138,APR25 Register (Insider Campaign)
392097,138,APR25 Register (Insider Campaign)
385921,138,APR25 Register (Insider Campaign)
392002,138,APR25 Register (Insider Campaign)
387044,138,APR25 Register (Insider Campaign)
386298,138,APR25 Register (Insider Campaign)
385126,138,APR25 Register (Insider Campaign)
390540,138,APR25 Register (Insider Campaign)
390910,138,APR25 Register (Insider Campaign)
386988,138,APR25 Register (Insider Campaign)
384364,138,APR25 Register (Insider Campaign)
392839,138,APR25 Register (Insider Campaign)
389308,138,APR25 Register (Insider Campaign)
384721,138,APR25 Register (Insider Campaign)
388479,138,APR25 Register (Insider Campaign)
392302,138,APR25 Register (Insider Campaign)
389098,138,APR25 Register (Insider Campaign)
393014,138,APR25 Register (Insider Campaign)
388356,138,APR25 Register (Insider Campaign)
393011,138,APR25 Register (Insider Campaign)
385061,138,APR25 Register (Insider Campaign)
384240,138,APR25 Register (Insider Campaign)
389481,138,APR25 Register (Insider Campaign)
388991,138,APR25 Register (Insider Campaign)
391140,138,APR25 Register (Insider Campaign)
393040,138,APR25 Register (Insider Campaign)
392355,138,APR25 Register (Insider Campaign)
390800,138,APR25 Register (Insider Campaign)
390952,138,APR25 Register (Insider Campaign)
388105,138,APR25 Register (Insider Campaign)
388311,138,APR25 Register (Insider Campaign)
391412,138,APR25 Register (Insider Campaign)
390795,138,APR25 Register (Insider Campaign)
392143,138,APR25 Register (Insider Campaign)
388056,138,APR25 Register (Insider Campaign)
388825,138,APR25 Register (Insider Campaign)
391034,138,APR25 Register (Insider Campaign)
384185,138,APR25 Register (Insider Campaign)
384241,138,APR25 Register (Insider Campaign)
390882,138,APR25 Register (Insider Campaign)
392597,138,APR25 Register (Insider Campaign)
389389,138,APR25 Register (Insider Campaign)
391835,138,APR25 Register (Insider Campaign)
385042,138,APR25 Register (Insider Campaign)
389250,138,APR25 Register (Insider Campaign)
392999,138,APR25 Register (Insider Campaign)
387328,138,APR25 Register (Insider Campaign)
389030,138,APR25 Register (Insider Campaign)
386887,138,APR25 Register (Insider Campaign)
386558,138,APR25 Register (Insider Campaign)
390358,138,APR25 Register (Insider Campaign)
393153,138,APR25 Register (Insider Campaign)
384829,138,APR25 Register (Insider Campaign)
391999,138,APR25 Register (Insider Campaign)
388878,138,APR25 Register (Insider Campaign)
388118,138,APR25 Register (Insider Campaign)
389793,138,APR25 Register (Insider Campaign)
385620,138,APR25 Register (Insider Campaign)
388577,138,APR25 Register (Insider Campaign)
390094,138,APR25 Register (Insider Campaign)
385214,138,APR25 Register (Insider Campaign)
384714,138,APR25 Register (Insider Campaign)
387358,138,APR25 Register (Insider Campaign)
389407,138,APR25 Register (Insider Campaign)
384157,138,APR25 Register (Insider Campaign)
388710,138,APR25 Register (Insider Campaign)
389899,138,APR25 Register (Insider Campaign)
388322,138,APR25 Register (Insider Campaign)
388083,138,APR25 Register (Insider Campaign)
388022,138,APR25 Register (Insider Campaign)
390046,138,APR25 Register (Insider Campaign)
389630,138,APR25 Register (Insider Campaign)
390810,138,APR25 Register (Insider Campaign)
391172,138,APR25 Register (Insider Campaign)
388871,138,APR25 Register (Insider Campaign)
384127,138,APR25 Register (Insider Campaign)
384545,138,APR25 Register (Insider Campaign)
388721,138,APR25 Register (Insider Campaign)
388263,138,APR25 Register (Insider Campaign)
386798,138,APR25 Register (Insider Campaign)
389075,138,APR25 Register (Insider Campaign)
392054,138,APR25 Register (Insider Campaign)
391937,138,APR25 Register (Insider Campaign)
392061,138,APR25 Register (Insider Campaign)
391237,138,APR25 Register (Insider Campaign)
388960,138,APR25 Register (Insider Campaign)
389135,138,APR25 Register (Insider Campaign)
386957,138,APR25 Register (Insider Campaign)
387071,138,APR25 Register (Insider Campaign)
391678,138,APR25 Register (Insider Campaign)
391981,138,APR25 Register (Insider Campaign)
386674,138,APR25 Register (Insider Campaign)
392998,138,APR25 Register (Insider Campaign)
389479,138,APR25 Register (Insider Campaign)
393122,138,APR25 Register (Insider Campaign)
385022,138,APR25 Register (Insider Campaign)
386665,138,APR25 Register (Insider Campaign)
386002,138,APR25 Register (Insider Campaign)
388683,138,APR25 Register (Insider Campaign)
392530,138,APR25 Register (Insider Campaign)
387242,138,APR25 Register (Insider Campaign)
388450,138,APR25 Register (Insider Campaign)
391869,138,APR25 Register (Insider Campaign)
390491,138,APR25 Register (Insider Campaign)
390885,138,APR25 Register (Insider Campaign)
388348,138,APR25 Register (Insider Campaign)
384784,138,APR25 Register (Insider Campaign)
391059,138,APR25 Register (Insider Campaign)
385788,138,APR25 Register (Insider Campaign)
391003,138,APR25 Register (Insider Campaign)
392663,138,APR25 Register (Insider Campaign)
390317,138,APR25 Register (Insider Campaign)
388402,138,APR25 Register (Insider Campaign)
385681,138,APR25 Register (Insider Campaign)
388966,138,APR25 Register (Insider Campaign)
388386,138,APR25 Register (Insider Campaign)
387814,138,APR25 Register (Insider Campaign)
384788,138,APR25 Register (Insider Campaign)
385967,138,APR25 Register (Insider Campaign)
388115,138,APR25 Register (Insider Campaign)
389734,138,APR25 Register (Insider Campaign)
384125,138,APR25 Register (Insider Campaign)
390389,138,APR25 Register (Insider Campaign)
389355,138,APR25 Register (Insider Campaign)
388373,138,APR25 Register (Insider Campaign)
387925,138,APR25 Register (Insider Campaign)
387779,138,APR25 Register (Insider Campaign)
387181,138,APR25 Register (Insider Campaign)
385516,138,APR25 Register (Insider Campaign)
385041,138,APR25 Register (Insider Campaign)
387194,138,APR25 Register (Insider Campaign)
391349,138,APR25 Register (Insider Campaign)
389221,138,APR25 Register (Insider Campaign)
389224,138,APR25 Register (Insider Campaign)
384671,138,APR25 Register (Insider Campaign)
391674,138,APR25 Register (Insider Campaign)
392046,138,APR25 Register (Insider Campaign)
390587,138,APR25 Register (Insider Campaign)
389619,138,APR25 Register (Insider Campaign)
388300,138,APR25 Register (Insider Campaign)
385890,138,APR25 Register (Insider Campaign)
393043,138,APR25 Register (Insider Campaign)
386802,138,APR25 Register (Insider Campaign)
384265,138,APR25 Register (Insider Campaign)
386065,138,APR25 Register (Insider Campaign)
391713,138,APR25 Register (Insider Campaign)
392726,138,APR25 Register (Insider Campaign)
388342,138,APR25 Register (Insider Campaign)
391648,138,APR25 Register (Insider Campaign)
392715,138,APR25 Register (Insider Campaign)
390116,138,APR25 Register (Insider Campaign)
392635,138,APR25 Register (Insider Campaign)
386595,138,APR25 Register (Insider Campaign)
389759,138,APR25 Register (Insider Campaign)
384329,138,APR25 Register (Insider Campaign)
392415,138,APR25 Register (Insider Campaign)
392239,138,APR25 Register (Insider Campaign)
386369,138,APR25 Register (Insider Campaign)
386992,138,APR25 Register (Insider Campaign)
392220,138,APR25 Register (Insider Campaign)
393065,138,APR25 Register (Insider Campaign)
388669,138,APR25 Register (Insider Campaign)
388621,138,APR25 Register (Insider Campaign)
389689,138,APR25 Register (Insider Campaign)
388389,138,APR25 Register (Insider Campaign)
392008,138,APR25 Register (Insider Campaign)
387498,138,APR25 Register (Insider Campaign)
391871,138,APR25 Register (Insider Campaign)
389274,138,APR25 Register (Insider Campaign)
387473,138,APR25 Register (Insider Campaign)
392851,138,APR25 Register (Insider Campaign)
390503,138,APR25 Register (Insider Campaign)
387061,138,APR25 Register (Insider Campaign)
388998,138,APR25 Register (Insider Campaign)
392003,138,APR25 Register (Insider Campaign)
389646,138,APR25 Register (Insider Campaign)
392081,138,APR25 Register (Insider Campaign)
388468,138,APR25 Register (Insider Campaign)
386809,138,APR25 Register (Insider Campaign)
388228,138,APR25 Register (Insider Campaign)
390431,138,APR25 Register (Insider Campaign)
386601,138,APR25 Register (Insider Campaign)
387463,138,APR25 Register (Insider Campaign)
390000,138,APR25 Register (Insider Campaign)
388304,138,APR25 Register (Insider Campaign)
389543,138,APR25 Register (Insider Campaign)
